CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L04,SD369,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,soimmt,"M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Là Stateless, Có th? c?u hình SG liên k?t v?i chính nó",Incorrect,0,1,0
CLS022,AWS01L04,SD367,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Hoivtt15,"M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Là Stateless, Có th? c?u hình SG liên k?t v?i chính nó",Incorrect,0,1,0
CLS022,AWS01L04,SD370,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Hooinspq1,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2508
CLS022,AWS01L04,SD372,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Khoinhnn10,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2631
CLS022,AWS01L04,SD371,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Luoitnt4,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2538
CLS022,AWS01L04,SD364,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Minhnn30,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2637
CLS022,AWS01L04,SD365,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,Troinsnk1,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2241
CLS022,AWS01L04,-1,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,doublelift,,Incorrect,0,1,0
CLS022,AWS01L04,SD366,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,hoinsst,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,1824
CLS022,AWS01L04,SD368,AWS01L04Q16,Q16,Which of the following is TRUE about SG? (select 3),Là Stateful,M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1,Là Stateless,Có th? c?u hình SG liên k?t v?i chính nó,,,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",30,thuydt50,"Là Stateful, M?i quan h? gi?a SG và Elastic Network Interface không ph?i là 1-1, Có th? c?u hình SG liên k?t v?i chính nó",Correct,1,0,2169
CLS022,AWS01L05,SD369,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,soimmt,"AWS Storage Gateway, NAT gateway",Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,Hooinspq1,"NAT gateway, Customer gateway",Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,Khoinhnn10,"Virtual private gateway, Customer gateway",Correct,1,0,848
CLS022,AWS01L05,SD371,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,Luoitnt4,"Virtual private gateway, NAT gateway",Incorrect,0,1,0
CLS022,AWS01L05,SD366,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,hoinsst,"Virtual private gateway, NAT gateway",Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q1,Q1,Các thành ph?n nào tham gia m?ng k?t n?i VPN Site-to-Site c?a AWS? (Ch?n hai),AWS Storage Gateway,Virtual private gateway,NAT gateway,Customer gateway,,,"Virtual private gateway, Customer gateway",30,thuydt50,"Virtual private gateway, NAT gateway",Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,soimmt,Create an AWS Direct Connect connection between the company and AWS.,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,Hooinspq1,Create a separate VPC to host the resources.,Correct,1,0,746
CLS022,AWS01L05,SD372,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,Khoinhnn10,Create a placement group to host the resources.,Incorrect,0,1,0
CLS022,AWS01L05,SD371,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,Luoitnt4,Create an AWS Direct Connect connection between the company and AWS.,Incorrect,0,1,0
CLS022,AWS01L05,SD366,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,hoinsst,Create an AWS Direct Connect connection between the company and AWS.,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q2,Q2,Công ty yêu c?u m?t môi tr??ng private trong AWS vì m?c ?ích b?o m?t. B?n s? làm gì?,Create a separate Availability Zone to host the resources.,Create a separate VPC to host the resources.,Create a placement group to host the resources.,Create an AWS Direct Connect connection between the company and AWS.,,,Create a separate VPC to host the resources.,30,thuydt50,Create a separate Availability Zone to host the resources.,Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,soimmt,"VPN, Amazon EC2",Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,Hooinspq1,"VPN, Amazon CloudFront",Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,Khoinhnn10,"AWS Direct Connect, Amazon EC2",Incorrect,0,1,0
CLS022,AWS01L05,SD371,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,Luoitnt4,"VPN, AWS Direct Connect",Correct,1,0,918
CLS022,AWS01L05,SD366,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,hoinsst,"VPN, Amazon CloudFront",Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q3,Q3,B?n mu?n di chuy?n ?ng d?ng t? công ty lên VPC. Các d?ch v? nào có th? giúp ?ng d?ng truy c?p vào VPC? (Ch?n 2),VPN,AWS Direct Connect,Amazon CloudFront,Amazon EC2,,,"VPN, AWS Direct Connect",30,thuydt50,"AWS Direct Connect, Amazon EC2",Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,soimmt,AWS Transit Gateway,Correct,1,0,831
CLS022,AWS01L05,SD370,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,Hooinspq1,AWS Transit Gateway,Correct,1,0,757
CLS022,AWS01L05,SD372,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,Khoinhnn10,AWS Transit Gateway,Correct,1,0,879
CLS022,AWS01L05,SD371,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,Luoitnt4,AWS Transit Gateway,Correct,1,0,896
CLS022,AWS01L05,SD366,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,hoinsst,AWS Site-to-Site VPN,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q4,Q4,B?n có nhi?u VPC thu?c vài AWS Region c?n k?t n?i v?i nhau. D?ch v? AWS nào giúp b?n?,AWS Direct Connect,AWS Transit Gateway,AWS Site-to-Site VPN,VPC endpoints,,,AWS Transit Gateway,30,thuydt50,AWS Transit Gateway,Correct,1,0,748
CLS022,AWS01L05,SD369,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,soimmt,NAT gateway,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,Hooinspq1,VPC Flow Logs,Correct,1,0,1788
CLS022,AWS01L05,SD372,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,Khoinhnn10,VPC Flow Logs,Correct,1,0,1780
CLS022,AWS01L05,SD371,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,Luoitnt4,VPC Flow Logs,Correct,1,0,1704
CLS022,AWS01L05,SD366,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,hoinsst,VPC Flow Logs,Correct,1,0,1894
CLS022,AWS01L05,SD368,AWS01L05Q5,Q5,D?ch v? ho?c công c? AWS nào s? d?ng ?? ghi log truy c?p vào và ra trong Amazon VPC?,VPC Flow Logs,Internet gateway,NAT gateway,VPC endpoint services,,,VPC Flow Logs,30,thuydt50,VPC Flow Logs,Correct,1,0,1810
CLS022,AWS01L05,SD369,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,soimmt,Network ACL,Correct,1,0,758
CLS022,AWS01L05,SD370,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,Hooinspq1,Security group,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,Khoinhnn10,Network ACL,Correct,1,0,904
CLS022,AWS01L05,SD371,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,Luoitnt4,Network ACL,Correct,1,0,967
CLS022,AWS01L05,SD366,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,hoinsst,Security group,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q6,Q6,Công c? ho?c tính n?ng AWS nào ho?t ??ng nh? t??ng l?a VPC ? c?p ?? Subnet?,Security group,Network ACL,Traffic Mirroring,Internet gateway,,,Network ACL,30,thuydt50,Security group,Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,soimmt,To allow communication between the VPC and the internet,Correct,1,0,747
CLS022,AWS01L05,SD370,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,Hooinspq1,To allow communication between the VPC and the internet,Correct,1,0,740
CLS022,AWS01L05,SD372,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,Khoinhnn10,To allow communication between the VPC and the internet,Correct,1,0,897
CLS022,AWS01L05,SD371,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,Luoitnt4,To allow communication between the VPC and the internet,Correct,1,0,930
CLS022,AWS01L05,SD366,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,hoinsst,To allow communication between the VPC and the internet,Correct,1,0,744
CLS022,AWS01L05,SD368,AWS01L05Q7,Q7,M?c ?ích c?a vi?c có m?t Internet Gateway trong VPC là gì?,To create a VPN connection to the VPC,To allow communication between the VPC and the internet,To impose bandwidth constraints on internet traffic,To load balance traffic from the internet across Amazon EC2 instances,,,To allow communication between the VPC and the internet,30,thuydt50,To allow communication between the VPC and the internet,Correct,1,0,882
CLS022,AWS01L05,SD369,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,soimmt,Groups; roles,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,Hooinspq1,Access policies; buckets,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,Khoinhnn10,Subnets; internet gateways,Correct,1,0,856
CLS022,AWS01L05,SD371,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,Luoitnt4,Subnets; internet gateways,Correct,1,0,903
CLS022,AWS01L05,SD366,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,hoinsst,Access policies; buckets,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q8,Q8,Các ??i t??ng nào sau ?ây thu?c Amazon VPC?,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,Subnets; internet gateways,30,thuydt50,Subnets; internet gateways,Correct,1,0,830
CLS022,AWS01L05,SD369,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,soimmt,Interface Endpoint,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,Hooinspq1,Interface Endpoint,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,Khoinhnn10,Gateway Endpoint,Correct,1,0,1848
CLS022,AWS01L05,SD371,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,Luoitnt4,Gateway Endpoint,Correct,1,0,1704
CLS022,AWS01L05,SD366,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,hoinsst,Nat gateway,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q9,Q9,"VPC mu?n truy c?p S3 mà không c?n internet công c?ng, gi?i pháp nào sau ?ây t?i ?u nh?t?",Gateway Endpoint,Interface Endpoint,Internet gateway,Nat gateway,,,Gateway Endpoint,30,thuydt50,Interface Endpoint,Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,soimmt,Private key,Correct,1,0,861
CLS022,AWS01L05,SD370,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,Hooinspq1,Private key,Correct,1,0,812
CLS022,AWS01L05,SD372,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,Khoinhnn10,Private key,Correct,1,0,867
CLS022,AWS01L05,SD371,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,Luoitnt4,Private key,Correct,1,0,932
CLS022,AWS01L05,SD366,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,hoinsst,Private key,Correct,1,0,902
CLS022,AWS01L05,SD368,AWS01L05Q10,Q10,"Khi t?o KEY PAIR, b?n l?u tr? gì trên máy c?a b?n?",Primary key,Surrogate key,Private key,Public key,,,Private key,30,thuydt50,Surrogate key,Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,soimmt,FALSE,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,Hooinspq1,FALSE,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,Khoinhnn10,TRUE,Correct,1,0,960
CLS022,AWS01L05,SD371,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,Luoitnt4,TRUE,Correct,1,0,986
CLS022,AWS01L05,SD366,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,hoinsst,FALSE,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q11,Q11,B?ng thông c?a Direct Connect t?t h?n VPN?,TRUE,FALSE,,,,,TRUE,30,thuydt50,TRUE,Correct,1,0,978
CLS022,AWS01L05,SD369,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,soimmt,UDP,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,Hooinspq1,RSA,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,Khoinhnn10,TCP,Incorrect,0,1,0
CLS022,AWS01L05,SD371,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,Luoitnt4,RSA,Incorrect,0,1,0
CLS022,AWS01L05,SD366,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,hoinsst,UDP,Incorrect,0,1,0
